Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,12,12,0,0.37,0.0,13.4,18.0
2017-2019,51,26,25,0.27,0.2,13.4,24.4
2018-2020,67,24,43,0.71,0.6,31.1,30.5
2019-2021,82,66,16,0.76,0.3,31.1,37.5
2020-2022,-9,7,-16,0.79,-0.3,31.1,30.3
2021-2023,-49,22,-71,0.69,-1.0,27.5,26.2
2022-2024,-49,35,-83,0.64,-1.0,22.4,24.7
2023-2025,-30,81,-111,0.12,-1.4,22.4,25.9
2024-2026,12,79,-67,-0.18,-1.0,16.6,27.1
