Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,32,12,20,0.81,0.0,24.1,13.5
2017-2019,38,26,12,0.92,0.0,24.1,16.2
2018-2020,49,24,25,0.99,0.2,36.3,19.6
2019-2021,87,66,20,1.01,0.2,36.3,24.8
2020-2022,91,7,83,0.92,0.8,31.4,26.7
2021-2023,158,22,136,0.81,2.4,16.4,39.7
2022-2024,170,35,135,0.81,2.7,16.4,50.5
2023-2025,102,81,21,0.81,0.6,23.6,48.4
2024-2026,99,71,27,0.72,1.0,23.6,65.3
