Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-1,12,-13,0.74,-0.0,13.5,20.2
2017-2019,7,26,-19,0.66,-0.0,13.5,22.4
2018-2020,1,24,-23,0.92,-0.0,37.1,17.2
2019-2021,13,66,-53,0.95,-0.0,37.1,20.2
2020-2022,29,7,22,0.94,0.0,37.1,22.5
2021-2023,42,22,19,0.82,0.0,26.8,23.9
2022-2024,24,35,-11,0.85,-0.0,26.8,23.8
2023-2025,0,81,-81,0.75,-0.9,28.9,22.3
2024-2026,2,75,-73,0.7,-0.7,28.9,24.1
