Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,1.16,0.0,21.9,26.8
2017-2019,9,26,-16,1.13,-0.0,21.9,30.4
2018-2020,0,24,-24,1.43,-0.0,59.9,29.5
2019-2021,51,66,-15,1.47,-0.0,59.9,29.7
2020-2022,79,7,71,1.3,0.0,56.6,26.8
2021-2023,94,22,72,0.88,1.2,28.7,30.6
2022-2024,17,35,-18,0.79,-0.4,28.7,23.9
2023-2025,-101,81,-182,0.99,-3.2,50.8,13.9
2024-2026,-51,52,-103,1.02,-0.9,50.8,21.7
