Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-1,12,-13,0.99,-0.0,26.9,12.1
2017-2019,-6,26,-31,1.0,-0.1,26.9,15.5
2018-2020,20,24,-4,0.72,-0.0,31.6,21.6
2019-2021,86,66,19,0.69,0.0,31.6,28.6
2020-2022,12,7,4,0.81,0.0,49.0,17.8
2021-2023,-50,22,-72,1.14,-0.3,49.0,18.7
2022-2024,6,35,-29,1.08,-0.1,34.7,26.6
2023-2025,109,81,28,0.75,0.3,20.0,37.4
2024-2026,198,71,127,0.62,1.5,19.3,48.6
