Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,48,12,36,1.31,0.1,34.1,23.2
2017-2019,0,26,-26,1.2,-0.0,34.1,19.8
2018-2020,-32,24,-56,1.01,-0.1,37.0,25.9
2019-2021,50,66,-17,0.98,-0.0,37.0,33.8
2020-2022,41,7,33,0.95,0.1,37.0,30.8
2021-2023,24,22,1,0.92,0.0,32.1,35.2
2022-2024,173,35,139,0.87,1.3,27.4,75.1
2023-2025,264,81,183,1.27,3.0,38.4,109.3
2024-2026,273,52,221,1.52,3.5,38.4,116.3
