Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,6,12,-6,0.37,-0.0,11.3,35.3
2017-2019,48,26,22,0.29,0.0,11.3,49.5
2018-2020,21,24,-3,0.84,-0.0,44.2,41.6
2019-2021,12,66,-54,0.93,-0.4,44.2,43.2
2020-2022,-10,7,-17,0.85,-0.1,44.2,50.5
2021-2023,22,22,0,0.58,-0.0,19.1,48.8
2022-2024,32,35,-2,0.51,-0.0,19.1,57.3
2023-2025,15,81,-66,0.62,-1.2,29.5,57.7
2024-2026,42,47,-5,0.56,-0.1,29.5,62.2
