Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,1.3,0.0,24.8,8.6
2017-2019,13,26,-13,1.16,-0.0,24.8,12.1
2018-2020,33,24,9,0.75,0.1,20.8,14.7
2019-2021,51,66,-15,0.67,-0.2,20.8,16.4
2020-2022,-36,7,-43,0.66,-0.3,32.0,11.8
2021-2023,-9,22,-31,0.78,-0.1,35.1,16.6
2022-2024,-36,35,-71,0.78,-0.3,35.1,13.4
2023-2025,-8,81,-89,1.0,-0.1,40.7,12.2
2024-2026,-12,42,-54,0.99,-0.0,40.7,16.4
