Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,29,12,17,1.03,0.0,17.9,26.2
2017-2019,42,26,16,1.03,0.2,17.9,34.8
2018-2020,28,24,5,0.99,0.1,34.3,42.4
2019-2021,51,66,-15,0.96,-0.2,34.3,48.3
2020-2022,-9,7,-16,0.9,-0.2,34.3,42.5
2021-2023,30,22,8,0.78,0.1,22.6,53.6
2022-2024,7,35,-28,0.79,-0.4,22.6,51.1
2023-2025,-11,81,-91,0.71,-2.4,21.9,43.8
2024-2026,-51,75,-126,0.55,-0.7,42.5,40.8
