Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,40,12,28,1.29,0.0,30.5,83.2
2017-2019,38,26,13,1.34,0.0,44.6,104.7
2018-2020,1005,24,981,1.29,1.0,60.3,882.7
2019-2021,1340,66,1274,1.34,3.5,60.3,1321.8
2020-2022,198,7,191,1.48,1.7,73.0,462.2
2021-2023,-474,22,-497,1.89,-6.8,73.1,932.4
2022-2024,-101,35,-136,1.97,-1.8,71.3,1515.4
2023-2025,571,81,490,2.32,7.7,53.6,1687.5
2024-2026,387,47,340,2.3,5.8,53.6,1427.0
