Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2022-2024,3,35,-31,1.57,-0.0,57.9,0.4
2023-2025,119,81,39,1.88,0.1,51.7,1.0
2024-2026,65,70,-6,1.86,-0.0,66.9,0.6
