Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,103,12,91,1.56,0.1,23.9,33.1
2017-2019,112,26,86,1.52,1.4,25.1,52.5
2018-2020,225,24,201,1.15,3.8,29.1,102.3
2019-2021,197,66,131,1.14,2.9,29.1,120.6
2020-2022,-59,7,-66,1.26,-1.5,49.0,72.1
2021-2023,-18,22,-40,1.63,-0.9,49.0,131.3
2022-2024,143,35,108,1.61,2.4,42.3,197.0
2023-2025,81,81,0,1.41,0.0,37.9,142.3
2024-2026,-181,71,-252,1.22,-3.4,63.3,94.8
