Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-9,12,-21,1.17,-0.0,33.9,46.5
2017-2019,-32,26,-57,1.13,-0.0,33.9,44.6
2018-2020,-64,24,-88,1.31,-0.1,64.7,26.6
2019-2021,21,66,-45,1.34,-0.0,64.7,47.3
2020-2022,109,7,101,1.14,0.2,60.3,69.0
2021-2023,111,22,89,0.77,0.2,32.7,64.4
2022-2024,18,35,-16,0.63,-0.2,32.7,65.3
2023-2025,-40,81,-121,0.69,-2.3,23.1,55.9
2024-2026,33,72,-39,0.43,-0.7,22.2,70.8
