Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,0.21,-0.0,10.2,15.4
2017-2019,37,26,11,0.17,0.0,10.2,19.5
2018-2020,28,24,4,0.63,0.0,29.0,18.9
2019-2021,17,66,-49,0.67,-0.6,29.0,20.2
2020-2022,-19,7,-27,0.64,-0.3,29.0,19.6
2021-2023,2,22,-20,0.42,-0.2,23.3,18.0
2022-2024,11,35,-24,0.37,-0.3,23.3,20.6
2023-2025,32,81,-49,0.18,-0.8,17.4,21.7
2024-2026,41,75,-34,0.02,-0.7,11.6,21.6
