Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,63,12,51,1.32,0.2,25.9,19.1
2017-2019,40,26,14,1.34,0.2,34.4,22.7
2018-2020,24,24,0,0.81,-0.0,34.4,38.5
2019-2021,40,66,-26,0.67,-0.4,28.4,32.9
2020-2022,-61,7,-68,0.71,-0.8,48.2,19.3
2021-2023,-83,22,-106,0.91,-1.1,48.2,29.8
2022-2024,-1,35,-36,0.92,-0.4,42.1,34.1
2023-2025,121,81,40,0.8,0.6,17.9,47.4
2024-2026,25,52,-27,0.71,-0.4,26.4,39.1
