Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,62,12,50,1.04,0.4,29.0,11.1
2017-2019,126,26,100,0.98,1.7,29.0,21.1
2018-2020,143,24,120,0.98,2.0,43.3,29.4
2019-2021,166,66,99,1.0,1.8,43.3,35.1
2020-2022,-37,7,-45,1.06,-0.7,43.3,28.2
2021-2023,88,22,65,1.16,1.4,33.1,45.4
2022-2024,102,35,67,1.09,1.5,20.4,53.1
2023-2025,-19,81,-100,0.78,-2.6,38.5,36.2
2024-2026,-170,77,-247,0.59,-5.9,55.3,26.8
