Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2021-2023,-69,22,-92,0.68,-0.1,88.4,0.3
2022-2024,340,35,305,1.1,0.3,88.4,3.1
2023-2025,1125,81,1044,2.72,2.4,74.8,9.5
2024-2026,654,47,607,2.49,1.2,62.9,6.0
