Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,32,12,20,0.84,0.0,13.0,17.1
2017-2019,69,26,43,0.46,0.0,13.7,25.5
2018-2020,31,24,8,0.75,0.1,28.8,29.8
2019-2021,88,66,21,0.76,0.5,28.8,41.1
2020-2022,-19,7,-26,0.82,-0.5,33.3,29.6
2021-2023,-32,22,-54,0.83,-0.4,41.6,26.8
2022-2024,-79,35,-114,0.79,-0.3,40.4,21.5
2023-2025,-58,81,-139,0.39,-0.3,33.3,20.4
2024-2026,-20,47,-67,0.15,-0.1,20.5,19.3
