Year,CAGR,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,26,9,17,2.4,,39.8,0.0
2017-2019,80,25,55,2.49,0.6,39.8,0.0
2018-2020,154,24,130,2.11,1.2,51.2,0.0
2019-2021,312,64,248,2.08,2.9,51.2,0.0
2020-2022,-53,5,-57,2.2,-0.6,61.0,0.0
2021-2023,-13,18,-31,2.57,-0.4,61.0,0.0
2022-2024,58,29,28,2.61,0.4,53.1,0.0
2023-2025,326,75,250,2.52,5.3,41.9,0.0
