Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-8,12,-20,0.34,-0.0,14.1,21.1
2017-2019,28,26,3,0.28,0.0,14.1,26.7
2018-2020,15,24,-9,0.85,-0.0,46.8,21.0
2019-2021,13,66,-54,0.92,-0.1,46.8,22.4
2020-2022,-9,7,-17,0.85,-0.0,46.8,21.7
2021-2023,9,22,-13,0.56,-0.0,20.0,20.2
2022-2024,21,35,-14,0.51,-0.0,20.0,24.1
2023-2025,27,81,-54,0.29,-0.2,16.3,26.1
2024-2026,50,47,3,0.15,0.0,10.7,28.3
