Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,5,12,-7,0.57,-0.0,15.7,54.6
2017-2019,0,26,-26,0.49,-0.0,15.7,48.4
2018-2020,-24,24,-48,1.3,-0.0,67.7,27.7
2019-2021,28,66,-38,1.46,-0.0,67.7,51.9
2020-2022,23,7,16,1.39,0.0,67.4,38.2
2021-2023,60,22,38,1.09,0.0,38.5,46.4
2022-2024,46,35,11,0.98,0.0,32.7,56.0
2023-2025,69,81,-12,0.94,-0.0,23.9,60.1
2024-2026,55,52,3,0.85,0.1,23.9,61.6
