Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-4,12,-16,0.9,-0.0,24.9,8.9
2017-2019,1,26,-25,0.94,-0.0,24.9,11.1
2018-2020,2,24,-22,0.87,-0.0,34.4,13.0
2019-2021,83,66,16,0.9,0.0,34.4,19.5
2020-2022,46,7,38,0.89,0.1,32.7,16.6
2021-2023,37,22,15,0.95,0.2,27.1,19.0
2022-2024,-38,35,-73,0.94,-1.0,27.7,16.2
2023-2025,-4,81,-85,1.0,-0.6,35.9,18.5
2024-2026,6,52,-46,1.02,-0.3,35.9,20.0
