Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-8,12,-20,0.3,-0.0,26.2,3696.9
2017-2019,-7,26,-33,0.28,-0.0,26.2,4274.3
2018-2020,1,24,-23,0.3,-0.0,51.5,5344.3
2019-2021,29,66,-38,0.28,-0.1,51.5,4897.1
2020-2022,-7,7,-14,0.21,-0.1,48.8,3442.1
2021-2023,-23,22,-46,0.04,-0.0,32.2,4319.6
2022-2024,3,35,-32,0.12,-0.0,29.4,4546.1
2023-2025,249,81,168,0.16,0.2,25.4,13219.3
2024-2026,351,78,273,0.36,1.7,63.9,18733.8
