Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,69,12,57,1.01,0.1,43.5,3.4
2017-2019,119,26,93,1.09,0.2,43.5,5.8
2018-2020,226,24,202,1.1,1.2,43.5,9.6
2019-2021,195,66,129,1.14,1.4,40.3,12.3
2020-2022,122,7,115,1.18,1.6,56.1,13.0
2021-2023,59,22,37,1.25,0.6,56.1,20.3
2022-2024,730,35,695,1.23,10.8,42.5,46.6
2023-2025,501,81,420,1.07,7.5,40.2,44.6
2024-2026,322,47,275,1.17,4.4,53.9,39.9
