Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,29,12,17,0.82,0.0,13.4,10.3
2017-2019,65,26,39,0.6,0.1,15.5,14.2
2018-2020,91,24,67,1.04,0.3,53.9,16.8
2019-2021,45,66,-21,1.14,-0.1,53.9,17.3
2020-2022,54,7,47,1.14,0.3,53.9,20.5
2021-2023,-58,22,-80,1.11,-0.8,52.9,13.7
2022-2024,-75,35,-110,1.01,-0.7,52.9,9.2
2023-2025,-82,81,-163,1.08,-0.4,50.3,10.2
2024-2026,4,48,-44,0.98,-0.1,46.2,10.1
