Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,87,12,75,1.24,0.1,22.3,253.4
2017-2019,32,26,7,1.17,0.1,22.3,256.0
2018-2020,-117,24,-141,1.6,-0.8,74.0,168.2
2019-2021,-106,66,-172,1.65,-0.5,74.0,158.2
2020-2022,-55,7,-62,1.57,-0.1,71.9,149.7
2021-2023,35,22,13,1.23,0.0,46.7,204.8
2022-2024,-8,35,-43,1.08,-0.1,43.4,139.1
2023-2025,2,81,-78,1.06,-0.1,41.2,170.6
2024-2026,-2,48,-51,1.03,-0.1,28.0,160.9
