Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,32,12,20,0.53,0.0,11.1,126.7
2017-2019,44,26,19,0.49,0.2,11.7,141.0
2018-2020,25,24,1,0.82,0.0,34.8,153.1
2019-2021,56,66,-11,0.86,-0.2,34.8,191.3
2020-2022,23,7,16,0.78,0.2,34.8,188.1
2021-2023,47,22,25,0.52,0.6,15.9,211.6
2022-2024,4,35,-31,0.47,-0.7,15.6,206.9
2023-2025,9,81,-72,0.31,-2.3,15.6,218.1
2024-2026,8,52,-44,0.23,-1.4,14.5,232.1
