Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-12,12,-25,0.24,-0.0,25.8,18346.9
2017-2019,-26,26,-52,0.25,-0.1,25.8,17856.1
2018-2020,-29,24,-53,0.15,-0.1,41.5,20536.4
2019-2021,20,66,-47,0.12,-0.1,41.5,20725.2
2020-2022,35,7,28,0.1,0.0,36.9,20876.2
2021-2023,113,22,91,0.16,0.0,37.4,37713.0
2022-2024,-9,35,-44,0.23,-0.0,55.9,19139.6
2023-2025,-4,81,-85,0.22,-0.6,59.3,23028.0
2024-2026,-48,78,-126,0.11,-0.9,45.2,23934.0
