Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,0.21,0.0,11.1,42.2
2017-2019,39,26,14,0.13,0.1,11.1,53.4
2018-2020,20,24,-4,0.57,-0.0,31.7,47.1
2019-2021,14,66,-52,0.63,-0.5,31.7,50.3
2020-2022,-11,7,-19,0.63,-0.2,31.7,53.7
2021-2023,2,22,-21,0.49,-0.2,21.6,45.9
2022-2024,8,35,-26,0.43,-0.3,21.6,52.1
2023-2025,46,81,-34,0.18,-0.5,19.1,65.2
2024-2026,92,71,21,0.01,0.4,9.4,73.8
