Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,1.72,0.1,39.4,3.9
2017-2019,27,26,1,1.85,0.0,39.4,5.8
2018-2020,5,24,-19,1.62,-0.1,66.0,7.8
2019-2021,240,66,174,1.68,0.6,66.0,16.1
2020-2022,164,7,157,1.73,0.6,62.9,14.8
2021-2023,167,22,145,1.96,2.0,41.8,19.9
2022-2024,-62,35,-97,1.96,-1.4,42.6,15.0
2023-2025,-151,81,-232,1.96,-3.5,68.4,12.9
2024-2026,-28,77,-105,2.15,-1.1,59.7,18.3
