Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-29,12,-41,0.52,-0.1,22.9,102.3
2017-2019,0,26,-26,0.54,-0.0,22.9,130.4
2018-2020,4,24,-20,0.81,-0.0,29.8,126.9
2019-2021,50,66,-17,0.84,-0.0,29.8,145.6
2020-2022,46,7,39,0.74,0.1,29.8,155.1
2021-2023,28,22,6,0.48,0.1,19.8,144.2
2022-2024,36,35,1,0.4,0.0,19.8,184.5
2023-2025,100,81,19,0.22,0.3,18.0,245.9
2024-2026,122,47,75,0.11,1.5,18.0,254.7
