Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-11,0.95,-0.0,17.9,77.8
2017-2019,6,26,-20,0.94,-0.0,17.9,80.8
2018-2020,-23,24,-47,0.61,-0.1,21.7,72.4
2019-2021,20,66,-46,0.51,-0.0,21.7,90.3
2020-2022,50,7,43,0.48,0.0,21.7,106.7
2021-2023,36,22,13,0.48,0.0,18.3,100.7
2022-2024,55,35,20,0.45,0.0,24.0,114.8
2023-2025,82,81,1,0.36,0.0,24.0,152.6
2024-2026,124,47,77,0.32,0.6,15.8,175.6
