Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2017-2019,5,26,-20,1.06,-0.1,20.6,15.5
2018-2020,-4,24,-28,1.03,-0.0,45.9,17.2
2019-2021,14,66,-53,1.02,-0.1,45.9,18.6
2020-2022,-3,7,-10,1.01,-0.0,45.9,15.6
2021-2023,5,22,-17,1.0,-0.0,25.8,17.9
2022-2024,1,35,-34,1.03,-0.1,20.9,18.2
2023-2025,2,81,-79,1.02,-0.4,23.4,17.8
2024-2026,-13,47,-60,0.99,-0.3,23.4,17.7
