Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,19,12,7,1.1,0.0,22.8,9.7
2017-2019,56,26,31,1.04,0.2,22.8,15.7
2018-2020,35,24,11,1.13,0.1,44.5,17.2
2019-2021,102,66,35,1.15,0.5,44.5,24.7
2020-2022,4,7,-3,1.09,-0.0,44.5,18.4
2021-2023,22,22,-1,0.99,-0.0,32.0,20.9
2022-2024,-2,35,-37,0.97,-0.6,27.4,25.5
2023-2025,33,81,-48,1.08,-1.1,25.6,26.6
2024-2026,62,47,15,1.06,0.4,25.6,28.9
