Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,3,12,-9,1.01,-0.0,26.4,5.5
2017-2019,20,26,-6,1.07,-0.0,26.4,8.1
2018-2020,19,24,-4,1.11,-0.0,40.6,8.6
2019-2021,82,66,16,1.11,0.1,40.6,11.5
2020-2022,72,7,64,1.02,0.5,40.6,12.9
2021-2023,124,22,102,0.87,1.6,18.8,18.1
2022-2024,162,35,127,0.97,2.3,18.8,23.1
2023-2025,139,81,58,1.18,1.3,31.1,24.5
2024-2026,86,47,39,1.3,1.0,31.1,26.3
