Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-4,12,-17,0.87,-0.0,27.5,8.8
2017-2019,7,26,-18,0.82,-0.0,27.5,11.8
2018-2020,6,24,-18,1.05,-0.0,45.6,14.2
2019-2021,95,66,29,1.04,0.1,45.6,21.9
2020-2022,20,7,13,0.96,0.1,45.6,16.4
2021-2023,2,22,-21,0.66,-0.2,29.7,18.4
2022-2024,-14,35,-49,0.65,-0.6,22.5,18.6
2023-2025,13,81,-68,0.6,-1.0,16.9,20.4
2024-2026,67,75,-8,0.51,-0.1,16.9,27.5
