Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-21,12,-33,0.92,-0.0,34.1,3.4
2017-2019,24,26,-1,0.96,-0.0,34.1,5.0
2018-2020,58,24,34,0.85,0.0,34.1,7.8
2019-2021,74,66,8,0.79,0.0,27.9,7.6
2020-2022,-24,7,-31,0.68,-0.2,43.6,5.0
2021-2023,-36,22,-58,0.52,-0.0,43.6,7.0
2022-2024,37,35,3,0.51,0.0,42.8,10.0
2023-2025,25,81,-56,0.56,-0.1,34.0,7.6
2024-2026,42,52,-10,0.39,-0.1,37.9,10.3
