Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,7,12,-5,1.13,-0.0,25.3,33.3
2017-2019,18,26,-7,1.18,-0.0,25.3,42.5
2018-2020,8,24,-16,1.19,-0.0,49.0,44.8
2019-2021,42,66,-25,1.2,-0.0,49.0,51.9
2020-2022,33,7,26,1.09,0.0,48.6,53.6
2021-2023,18,22,-5,0.93,-0.0,21.4,54.3
2022-2024,43,35,8,0.94,0.1,21.4,69.1
2023-2025,64,81,-17,1.19,-0.2,27.3,74.0
2024-2026,100,78,22,1.33,0.3,27.3,88.5
