Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,10,12,-2,0.2,-0.0,8.0,13.1
2017-2019,22,26,-4,0.16,-0.0,8.0,15.0
2018-2020,11,24,-13,0.83,-0.0,36.4,12.8
2019-2021,28,66,-38,0.9,-0.2,36.4,15.8
2020-2022,-11,7,-19,0.84,-0.1,36.4,14.5
2021-2023,5,22,-18,0.48,-0.1,21.4,12.0
2022-2024,10,35,-25,0.45,-0.2,21.4,14.2
2023-2025,50,81,-31,0.29,-0.2,16.9,16.7
2024-2026,89,47,42,0.16,0.3,8.0,18.7
