Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,37,12,25,0.88,0.0,13.4,64.0
2017-2019,43,26,17,0.94,0.3,13.4,95.2
2018-2020,91,24,67,0.81,1.0,26.5,137.8
2019-2021,167,66,101,0.77,1.9,26.5,204.1
2020-2022,44,7,36,0.84,0.7,26.3,164.6
2021-2023,-36,22,-59,0.96,-1.2,28.4,161.9
2022-2024,-68,35,-102,0.96,-2.2,25.1,160.6
2023-2025,-34,81,-115,0.87,-2.7,34.7,160.2
2024-2026,-58,47,-105,0.88,-2.8,34.7,134.0
