Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,1.24,0.0,30.1,5.7
2017-2019,31,26,5,1.16,0.0,30.1,8.7
2018-2020,39,24,15,0.98,0.1,38.5,10.6
2019-2021,86,66,20,0.96,0.3,38.5,13.5
2020-2022,10,7,2,0.93,0.0,38.5,11.6
2021-2023,11,22,-11,0.93,-0.2,23.8,12.6
2022-2024,13,35,-22,0.87,-0.4,23.8,15.5
2023-2025,28,81,-53,0.89,-1.3,23.5,15.5
2024-2026,33,78,-45,0.85,-1.2,32.7,16.8
