Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,81,12,69,1.02,0.1,26.3,5.8
2017-2019,75,26,50,1.0,0.1,28.1,6.8
2018-2020,93,24,69,1.0,0.7,29.0,10.6
2019-2021,136,66,69,0.99,1.2,29.0,15.9
2020-2022,150,7,143,0.84,3.3,29.0,16.5
2021-2023,64,22,41,0.62,1.1,28.0,18.1
2022-2024,-68,35,-103,0.48,-2.5,32.8,14.6
2023-2025,-158,81,-239,0.29,-2.0,65.1,8.7
2024-2026,-192,47,-239,0.04,-1.6,67.5,7.4
