Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,52,12,40,0.98,0.1,15.5,35.9
2017-2019,83,26,57,0.98,0.8,15.5,55.5
2018-2020,78,24,54,0.95,1.2,35.5,69.4
2019-2021,154,66,88,0.92,2.0,35.5,102.3
2020-2022,-33,7,-40,0.93,-0.9,42.7,61.4
2021-2023,6,22,-16,0.96,-0.3,42.7,82.7
2022-2024,-74,35,-109,0.92,-2.1,31.0,68.3
2023-2025,-59,81,-140,0.73,-2.6,34.5,52.8
2024-2026,-122,65,-187,0.62,-1.2,57.1,32.7
