Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,72,12,60,1.3,0.0,29.1,5.6
2017-2019,181,26,155,1.09,1.2,29.1,12.1
2018-2020,198,24,174,0.76,2.2,39.5,18.0
2019-2021,186,66,119,0.77,1.8,39.5,18.7
2020-2022,12,7,5,0.95,0.1,40.0,20.7
2021-2023,-161,22,-183,1.3,-1.9,60.4,15.3
2022-2024,-55,35,-90,1.22,-0.9,60.4,18.4
2023-2025,-65,81,-146,0.87,-1.4,60.4,20.0
2024-2026,-11,42,-53,0.86,-0.8,39.9,14.7
