Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,7,12,-5,0.58,-0.0,11.0,0.0
2017-2019,34,26,9,0.56,0.0,11.0,0.0
2018-2020,27,24,3,0.68,0.0,23.3,0.0
2019-2021,46,66,-21,0.68,-0.3,23.3,0.0
2020-2022,12,7,5,0.64,0.1,23.3,0.0
2021-2023,7,22,-16,0.52,-0.3,13.1,0.0
2022-2024,-3,35,-37,0.47,-0.9,13.1,0.0
2023-2025,2,81,-78,0.31,-2.5,10.4,0.0
2024-2026,19,80,-60,0.18,-1.9,9.7,0.0
