Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-2,12,-14,-0.18,-0.0,10.1,31.6
2017-2019,19,26,-6,-0.12,-0.0,5.3,37.2
2018-2020,32,24,8,0.04,0.0,12.5,46.4
2019-2021,23,66,-43,0.07,-0.2,12.5,44.5
2020-2022,1,7,-6,0.11,-0.1,16.0,44.2
2021-2023,1,22,-22,0.11,-0.3,16.0,49.8
2022-2024,39,35,4,0.14,0.1,16.0,63.0
2023-2025,125,81,44,0.09,0.9,10.0,103.2
2024-2026,158,50,108,0.14,3.1,13.6,119.5
