Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,43,12,31,0.82,0.1,11.0,18.7
2017-2019,45,26,19,0.77,0.4,11.0,24.2
2018-2020,63,24,39,0.89,0.5,36.3,31.4
2019-2021,113,66,47,0.92,0.7,36.3,43.1
2020-2022,83,7,75,0.9,1.1,36.3,47.9
2021-2023,101,22,78,0.79,2.2,17.9,57.1
2022-2024,107,35,72,0.71,2.3,17.9,72.1
2023-2025,29,81,-52,0.41,-1.5,29.3,65.7
2024-2026,-55,49,-105,0.31,-2.8,38.8,53.8
