Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,32,12,20,1.82,0.1,40.3,6.2
2017-2019,-24,26,-50,1.85,-0.0,40.3,10.1
2018-2020,3,24,-21,1.55,-0.0,57.3,14.1
2019-2021,139,66,73,1.54,0.2,57.3,20.2
2020-2022,131,7,123,1.42,0.4,55.7,21.6
2021-2023,171,22,149,1.43,1.9,37.6,34.9
2022-2024,184,35,149,1.43,1.9,34.3,42.8
2023-2025,148,81,67,1.49,1.2,36.3,49.2
2024-2026,176,75,101,1.33,2.2,36.3,65.9
