Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,0.43,0.0,16.3,30.3
2017-2019,21,26,-5,0.23,-0.0,23.5,29.9
2018-2020,16,24,-8,1.26,-0.0,74.5,25.4
2019-2021,-10,66,-76,1.39,-0.2,74.5,26.4
2020-2022,-9,7,-16,1.29,-0.0,72.6,23.3
2021-2023,30,22,8,0.77,0.0,36.3,25.8
2022-2024,44,35,9,0.7,0.0,36.3,30.4
2023-2025,89,81,9,0.46,0.1,20.6,40.0
2024-2026,131,75,56,0.2,0.9,13.2,48.3
