Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,5,12,-7,1.1,-0.0,27.8,19.3
2017-2019,21,26,-5,1.32,-0.0,27.8,26.7
2018-2020,7,24,-17,1.44,-0.0,56.4,28.7
2019-2021,46,66,-21,1.47,-0.0,56.4,30.3
2020-2022,-64,7,-71,1.33,-0.2,56.3,12.1
2021-2023,-44,22,-67,1.18,-0.4,56.3,15.8
2022-2024,-53,35,-88,1.14,-0.2,51.1,12.9
2023-2025,6,81,-75,1.44,-0.1,43.5,11.9
2024-2026,10,71,-62,1.42,-0.1,43.5,14.2
