Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,28,12,16,1.39,0.0,18.9,0.0
2017-2019,51,26,25,1.48,0.3,18.9,0.0
2018-2020,91,24,67,1.27,0.8,33.4,0.0
2019-2021,188,66,122,1.31,1.9,33.4,0.0
2020-2022,18,7,11,1.37,0.2,42.6,0.0
2021-2023,41,22,19,1.64,0.3,42.6,0.0
2022-2024,26,35,-8,1.71,-0.1,37.4,0.0
2023-2025,182,81,101,1.87,2.5,39.7,0.0
2024-2026,525,73,452,2.04,9.2,39.7,0.0
