Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,48,12,36,1.34,0.0,16.0,754.9
2017-2019,89,26,63,1.37,1.2,16.0,1172.0
2018-2020,104,24,80,1.19,1.9,27.3,1653.0
2019-2021,200,66,133,1.14,3.7,27.3,2499.5
2020-2022,8,7,1,1.17,0.0,33.7,1782.3
2021-2023,65,22,42,1.25,1.1,33.7,2794.7
2022-2024,24,35,-11,1.25,-0.3,29.2,3132.6
2023-2025,135,81,54,1.05,1.7,21.8,3594.3
2024-2026,-62,43,-105,1.01,-3.4,28.6,2838.1
