Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,109,12,97,1.36,0.0,27.1,2.5
2017-2019,36,26,10,1.17,0.1,28.5,3.2
2018-2020,105,24,81,1.2,0.9,55.2,4.9
2019-2021,-25,66,-91,1.21,-1.1,55.2,3.5
2020-2022,-115,7,-122,1.25,-0.2,67.5,1.8
2021-2023,-93,22,-116,1.21,-0.2,67.5,3.6
2022-2024,64,35,30,1.2,0.0,55.0,4.7
2023-2025,480,81,399,1.11,1.3,36.2,13.6
2024-2026,423,42,381,1.26,4.3,41.8,13.5
