Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,26,12,14,0.61,0.0,10.7,35.9
2017-2019,37,26,11,0.6,0.2,10.7,46.0
2018-2020,16,24,-8,0.75,-0.1,29.0,47.6
2019-2021,64,66,-2,0.75,-0.0,29.0,67.3
2020-2022,18,7,10,0.69,0.1,29.0,63.3
2021-2023,54,22,32,0.47,0.6,15.5,72.2
2022-2024,34,35,0,0.43,-0.0,15.5,81.4
2023-2025,54,81,-27,0.25,-0.7,15.4,88.6
2024-2026,42,52,-10,0.23,-0.3,15.4,95.4
