Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,9,12,-3,0.18,-0.0,10.1,68.7
2017-2019,18,26,-7,0.15,-0.0,10.1,72.6
2018-2020,22,24,-2,0.72,-0.0,36.9,72.8
2019-2021,24,66,-42,0.78,-0.3,36.9,83.5
2020-2022,8,7,1,0.72,0.0,36.9,81.9
2021-2023,6,22,-17,0.4,-0.2,22.6,77.2
2022-2024,12,35,-23,0.36,-0.3,22.6,85.7
2023-2025,41,81,-40,0.1,-0.7,10.4,93.3
2024-2026,61,71,-10,-0.07,-0.2,9.6,100.2
