Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-48,12,-60,0.96,-0.1,37.9,54.2
2017-2019,-36,26,-61,1.03,-0.1,37.9,60.4
2018-2020,-48,24,-72,1.4,-0.1,67.8,32.8
2019-2021,15,66,-51,1.49,-0.4,67.8,45.0
2020-2022,88,7,81,1.25,0.1,64.2,80.2
2021-2023,85,22,62,0.8,0.1,36.0,78.1
2022-2024,-5,35,-40,0.7,-0.0,36.0,57.5
2023-2025,-52,81,-133,0.96,-0.5,38.3,57.6
2024-2026,2,52,-50,1.02,-0.1,34.7,72.3
