Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,8,12,-4,1.03,-0.0,31.9,3.0
2017-2019,50,26,25,0.92,0.0,31.9,4.4
2018-2020,88,24,64,1.19,0.0,58.4,6.1
2019-2021,179,66,112,1.19,0.5,58.4,10.1
2020-2022,46,7,39,1.3,0.2,58.1,6.9
2021-2023,67,22,44,1.34,0.6,50.4,12.0
2022-2024,264,35,229,1.43,2.9,34.6,22.1
2023-2025,282,81,201,1.41,3.3,36.6,21.3
2024-2026,219,52,167,1.44,2.8,36.6,22.2
