Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,92,12,80,-7.89,0.0,65.6,0.0
2017-2019,20,26,-6,-8.03,-0.0,65.6,0.0
2018-2020,41,24,17,-4.22,0.0,73.3,0.0
2019-2021,-14,66,-81,-4.17,-0.0,78.4,0.0
2020-2022,-6,7,-14,-3.63,-0.0,78.4,0.0
2021-2023,-140,22,-162,-4.76,-0.1,59.3,0.0
2022-2024,-50,35,-85,-4.53,-0.0,65.6,0.0
2023-2025,-25,81,-106,-6.53,-0.0,72.6,0.0
2024-2026,9,76,-68,-7.13,-0.0,72.6,0.0
