Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,26,12,14,0.91,0.1,28.9,11.0
2017-2019,44,26,19,0.94,0.2,28.9,14.1
2018-2020,35,24,11,0.83,0.1,34.1,17.5
2019-2021,68,66,1,0.83,0.0,34.1,20.9
2020-2022,-4,7,-12,0.85,-0.1,30.2,15.3
2021-2023,46,22,23,0.92,0.4,25.1,23.5
2022-2024,50,35,15,0.88,0.2,25.1,25.8
2023-2025,55,81,-26,0.67,-0.6,17.2,25.4
2024-2026,-47,79,-127,0.52,-2.1,46.0,19.5
