Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-11,1.09,-0.0,25.0,0.0
2017-2019,-1,26,-27,0.99,-0.0,25.0,0.0
2018-2020,-40,24,-64,1.28,-0.1,58.9,0.0
2019-2021,17,66,-49,1.31,-0.0,58.9,0.0
2020-2022,92,7,84,1.13,0.1,55.4,0.0
2021-2023,94,22,72,0.72,0.5,25.5,0.0
2022-2024,32,35,-3,0.6,-0.0,25.5,0.0
2023-2025,-13,81,-93,0.7,-2.5,18.8,0.0
2024-2026,55,77,-22,0.47,-0.5,18.8,0.0
