Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-25,12,-37,1.0,-0.0,31.4,6.9
2017-2019,-23,26,-48,1.15,-0.0,46.5,5.5
2018-2020,-12,24,-36,1.57,-0.0,62.0,6.4
2019-2021,43,66,-23,1.67,-0.0,61.9,8.3
2020-2022,59,7,52,1.58,0.0,61.9,7.8
2021-2023,18,22,-5,1.31,-0.0,38.1,7.5
2022-2024,105,35,70,1.25,0.1,37.1,13.4
2023-2025,288,81,208,1.22,0.4,37.1,26.1
2024-2026,363,52,311,1.25,3.2,31.3,29.8
