Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,59,12,47,1.94,0.3,48.8,35.8
2017-2019,32,26,7,1.91,0.1,48.8,60.6
2018-2020,31,24,7,1.47,0.1,48.8,84.8
2019-2021,127,66,60,1.43,0.7,42.0,105.0
2020-2022,-54,7,-62,1.39,-0.7,46.7,56.4
2021-2023,-26,22,-49,1.51,-0.6,46.7,96.2
2022-2024,-30,35,-65,1.59,-0.8,46.2,94.9
2023-2025,534,81,453,2.06,5.9,56.1,321.9
2024-2026,629,42,587,2.3,6.6,56.1,402.9
