Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,18,12,6,1.1,0.0,18.6,191.4
2017-2019,63,26,37,1.11,0.4,18.6,301.3
2018-2020,160,24,136,0.97,1.4,24.8,565.5
2019-2021,191,66,125,0.99,1.5,24.8,624.0
2020-2022,14,7,7,1.03,0.1,53.7,386.3
2021-2023,-107,22,-130,1.23,-1.5,53.7,539.4
2022-2024,112,35,77,1.3,0.9,48.4,1024.3
2023-2025,388,81,308,1.57,6.8,36.4,1576.1
2024-2026,406,48,357,1.69,8.8,36.4,1746.3
