Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,25,12,13,0.41,0.0,9.9,34.1
2017-2019,17,26,-8,0.27,-0.1,9.7,34.5
2018-2020,7,24,-17,0.95,-0.0,39.0,31.9
2019-2021,32,66,-34,1.05,-0.0,39.0,43.7
2020-2022,43,7,35,0.97,0.0,39.0,45.8
2021-2023,28,22,6,0.58,0.0,24.5,38.0
2022-2024,-6,35,-41,0.46,-0.8,24.5,39.9
2023-2025,18,81,-63,0.14,-1.5,16.9,46.2
2024-2026,50,71,-21,-0.05,-0.5,13.0,48.6
